date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2018-01-22 18:01:10.053,534.95,543.9,533.3,540.0,2673954.0,"RBL Bank Q3 profit seen up 38% at Rs 178 cr, NII growth may be around 44%","If loan growth comes above 35 percent (35 percent in Q2), net interest margin above 3.4 percent (3.74 percent) and gross non-performing assets below 1.6 percent (1.44 percent) then that will be considered positive by the Street.",positive,positive,0.944013459201786,positive,-3.83177570093458,negative
2018-01-24 13:18:30.257,513.5,518.0,509.0,511.65,1108279.0,RBL Bank net income jumps 28% to Rs165.3 crore on fee income,RBL Bank said its bottomline would have been stronger than Rs165.33 crore had it not been for a charge on investment in Utkarsh Micro Finance,positive,positive,-0.3602726387536558,neutral,-1.6846820527802189,negative
2018-02-28 13:00:26.432,492.0,495.0,483.5,483.5,512450.0,"Big banks brought stress to the system: Vishwavir Ahuja, RBL Bank CEO","""The pain has been created by some very big names with large exposures. Its a big banks problem both in public and private sector,"" said Vishwavir Ahuja.",neutral,neutral,-1.7276422764227644,negative,-1.6596227193072903,negative
2018-04-13 13:00:31.969,505.0,505.0,496.9,501.0,758901.0,Lenders approve promoter’s resolution plan for MBL Infra,"SBI, PNB and RBL Bank are among the lenders that have now voted in favour of the promoters resolution plan.",neutral,neutral,-0.7920792079207921,neutral,2.6154925343220787,positive
2018-04-27 18:00:23.450,526.3,545.0,526.3,540.1,3672105.0,NERL takes RBL Bank on board for pledge finance,"NERL provides Indias first platform for generation of eNWR, the Company has started receiving encouraging response from agriculture participants over the span of just eight months.",neutral,positive,2.622078662359884,positive,-2.4953789279112755,negative
2018-04-27 23:00:49.733,526.3,545.0,526.3,540.1,3672105.0,RBL Bank Q4 profit rises 37% to Rs178.12 crore,"RBL Bank’s full-year income rose to Rs5,575.76 crore in 2017-18 from Rs4,468.62 crore in preceding year",positive,positive,2.622078662359884,positive,-2.4953789279112755,negative
2018-04-30 18:02:17.659,541.0,541.8,525.9,527.5,3414874.0,RBL Bank experiencing both ROA and ROE expansion:  Vishwavir Ahuja,"“NIMs have touched an all-time high of 3.98%, just short of that milestone of 4%.”",positive,positive,-2.4953789279112755,negative,-2.1895054737636674,negative
2018-05-02 10:01:50.450,529.8,529.8,513.2,518.2,1591817.0,ETMONEY ties up with RBL Bank to offer personal loans,"​ETMONEY has 4 million Indian users, who use ETMONEY for expense management, investment, and insurance solutions.",neutral,neutral,-2.1895054737636674,negative,0.4838397522740467,neutral
2018-05-07 23:02:16.568,523.95,523.95,514.55,519.0,1267249.0,Broker's call: RBL Bank,"Centrum BrokingRBL Bank (Buy)CMP: ₹523.10Target: ₹600RBL Bank, for Q4FY18, reported good results with decline in NPAs and healthy loan growth. Net interest income (NII) grew 42.1 per cent y-o-y to ₹50",neutral,positive,-0.9447466361294102,negative,-0.7432432432432476,neutral
2018-05-16 18:00:12.891,513.0,516.4,509.1,512.05,402195.0,,"Infosys today said it has set up India Trade Connect, a blockchain-based trade network in India, in partnership with seven lenders, including Axis Bank, ICICI Bank, IndusInd Bank and RBL Bank.",neutral,positive,-0.185185185185194,neutral,-0.8021913519859172,neutral
2018-05-16 23:02:05.155,513.0,516.4,509.1,512.05,402195.0,Infosys partners 7 banks for blockchain-based solution,"Infosys has set up a blockchain-based trade network in India, in partnership with seven banks.Called India Trade Connect, it includes Axis Bank, ICICI Bank, IndusInd Bank, RBL Bank, Kotak Mahindra Ba",neutral,neutral,-0.185185185185194,neutral,-0.8021913519859172,neutral
2018-05-17 18:00:41.481,511.1,513.4,502.15,507.0,409649.0,,"The market capitalisation of PNB Housing Finance stood at Rs 21,199.07 crore. The m-cap of Punjab National Bank was at Rs 20,842.33 crore. Market cap of RBL Bank stood at Rs 21,491 crore.",neutral,neutral,-0.8021913519859172,neutral,-1.5428740975175574,negative
2018-05-21 13:01:35.768,497.75,505.9,495.0,500.0,445602.0,Dilip Buildcon slips 4% as promoters pledge 33 lakh shares with RBL Bank,"Dilip Suryavanshi has pledged 64,455 shares of DBL Bangalore Nidagatta Highways and 67,200 shares of DBL Nidagatta Mysore Highway in favor of RBL Bank.",neutral,neutral,0.4520341536916122,neutral,0.1004016064257028,neutral
2018-05-28 23:00:19.268,525.0,528.85,521.6,528.0,908554.0,Fire engulfs RBL bank building in Goregaon,"RBL Bank has informed the stock exchanges that there was a fire incident in late afternoon of Sunday, May 27, on one or a few floor(s) of its National Operations Centre (NOC) located at the Techniplex",neutral,negative,0.5714285714285714,neutral,-1.1160927215491792,negative
2018-06-05 13:00:28.334,511.9,521.2,509.45,519.8,950160.0,Dilip Buildcon plunges 5% as promoter pledges additional shares,The company has secured credit worth Rs 225 crore from RBL Bank.,negative,neutral,1.543270169955065,positive,1.151631477927063,positive
2018-06-25 13:01:48.635,557.1,564.75,555.05,559.65,1130086.0,"Top intraday trading ideas for afternoon trade for Monday, 25 June 2018",RBL Bank is a 'Buy' call with a target price of Rs 580 and a stop loss of Rs 542.,neutral,neutral,0.4577275175013381,neutral,-2.999999999999992,negative
2018-06-28 13:00:16.740,542.65,554.9,542.65,553.0,1211936.0,RBL Bank raises its stake in Swadhaar FinServe to 100%,Swadhaar is a business correspondence that works exclusively for RBL Bank.,positive,neutral,1.9073067354648527,positive,-1.016735648731346,negative
2018-06-28 18:00:21.876,542.65,554.9,542.65,553.0,1211936.0,RBL Bank acquires 100% stake in Swadhhar Finserve,"RBL Bank has acquired the remaining 39.52% stake in Swadhaar Finserve Pvt. Ltd, increasing its total holding to 100%",neutral,positive,1.9073067354648527,positive,-1.016735648731346,negative
2018-07-04 18:00:45.788,572.9,574.5,561.0,565.0,1171049.0,"After Market: Big day for HUL, Maruti; details of block deals",Technical indicator MACD showed 80 stocks including Jet and RBL Bank are all set to rise.,neutral,positive,-1.378949205795074,negative,0.1334519572953736,neutral
2018-07-05 18:02:34.088,562.0,568.8,560.95,562.75,697790.0,"Swadhaar buyout to support RBL Bank's retail plans, regulatory needs","An established branch network in rural areas will help the bank sell its retail products, and improve priority sector lending in a cost-effective way",neutral,positive,0.1334519572953736,neutral,2.14864388869321,positive
2018-07-09 23:00:53.690,584.95,590.5,575.25,579.8,3468490.0,RBL Bank buys 100% stake in Swadhaar Finserve,"RBL Bank has bought out the balance stake in Swadhaar Finserve Pvt Ltd, an exclusive business correspondent for RBL Bank engaged in offering services to the under-banked segment in rural and semi-urba",neutral,neutral,-0.8804171296692179,neutral,-0.3788204907447344,neutral
2018-07-19 10:02:31.886,567.9,568.4,547.0,555.9,7194186.0,"Stocks To Watch: Bajaj Finance, DFM Foods, JK Tyre, Kotak Mahindra Bank, RBL Bank",Here are the stocks to watch out for in today’s trade.,neutral,neutral,-2.113048071843634,negative,3.763440860215054,positive
2018-07-19 18:01:50.341,558.0,585.0,557.0,579.0,4525969.0,"We are confident of maintaining 4% plus margins in coming quarters: Vishwavir Ahuja, RBL Bank","""Gross NPA was 1.4%,  which is flat compared to last quarter and down from last year by 10-12 bps.""",positive,negative,3.763440860215054,positive,-1.8595041322313972,negative
2018-07-19 23:00:18.417,558.0,585.0,557.0,579.0,4525969.0,Bharat Innovation Fund announces first close at $50 million,"Bharat Innovation Fund has managed to secure commitments from institutional investors, including corporates, banks, insurers and fund of funds such as Sidbi, ICICI Lombard, RBL Bank",neutral,neutral,3.763440860215054,positive,-1.8595041322313972,negative
2018-07-20 18:01:49.296,558.0,585.0,557.0,579.0,4525969.0,RBL Bank gains 4% post June quarter results; Citi maintains neutral rating,The private sector lender started the year on a strong note as profit grew by 34.8 percent in June quarter with stable asset quality but provisions increased sharply.,positive,positive,3.763440860215054,positive,-1.8595041322313972,negative
2018-08-06 18:00:59.724,565.2,570.25,562.35,563.3,610034.0,"Check out insider trading transaction for Aug 2; YES Bank, ITC, Bajaj Finance in focus","Uday D.Tare sold 2,000 shares of RBL Bank through market sale on August 2, 2018 while Upendra Marathe sold 7,200 shares of Bajaj Finance through market sale on August 2, 2018 and Mayank Agrawal sold 5,000 shares of ICICI Bank through market sale on August 1, 2018.",neutral,neutral,-0.3361641896673904,neutral,1.3097345132743323,positive
2018-08-27 18:00:22.345,639.95,640.45,626.15,632.55,1764172.0,"RIL, TCS, Bajaj Finance hit new highs; rally over 60% in one year","Dabur, Havells, Indiabulls Ventures, Infibeam Avenues, JSW Steel, Merck, MphasiS, Page Ind, Pfizer, RBL Bank, Sunteck Realty, Torrent Pharma and VIP Ind  from the Nifty 500 index hit new high today.",positive,neutral,-1.1563403390890057,negative,1.036556417154624,positive
2018-08-30 18:02:17.010,627.0,633.7,620.5,627.0,944319.0,"D-Street Buzz: Bank Nifty trades weak with RBL Bank down 2%; JP Power zooms 18%, Bosch gains","The breadth of the market favoured advances, with 888 stocks advancing, 830 declining and 353 remaining unchanged. On BSE, 1352 stocks advanced, 1256 declined and 148 remained unchanged.",negative,positive,0.0,neutral,-0.9046183145532526,negative
2018-09-06 10:01:10.213,598.0,600.0,578.65,591.5,1764580.0,"RBL Bank, Prabhat Dairy among top 10 stocks that could return up to 60%","RBL Bank is likely to see improving return profile over the next couple of years, due to improving advances & loan mix, higher CASA, lower cost ratios and improving asset quality",positive,positive,-1.0869565217391304,negative,2.989221960255979,positive
2018-09-10 10:02:15.813,607.8,617.0,587.5,602.6,2368969.0,"Close below 11,602 can take Nifty to 11,413", Axis Bank and RBL Bank are looking strong after testing their breakout levels. ,neutral,positive,-0.8555445870351978,neutral,-0.429610046265701,neutral
2018-09-10 10:02:37.233,607.8,617.0,587.5,602.6,2368969.0,"11,640 - 11,700 are the levels to watch out for the Nifty: Angel Broking","Bullish on Tata Motors, RBL Bank, says Angel Broking",neutral,neutral,-0.8555445870351978,neutral,-0.429610046265701,neutral
2018-09-24 21:19:37.444,528.0,537.8,509.25,527.7,2792892.0,Accumulate RBL Bank; target of Rs 698: Mehta Equities,"Mehta Equities recommended accumulate rating on RBL Bank with a target price of Rs 698 in its research report dated September 18, 2018.",neutral,positive,-0.0568181818181732,neutral,1.4950794852384517,positive
2018-10-02 18:00:25.602,526.0,538.4,519.2,525.05,1524754.0,RBL Bank (₹522.7): Buy,"Investors with a short-term perspective can buy the stock of RBL Bank at current levels.Taking support at around ₹500, the stock surged 2 per cent accompanied with an above average volume on Monday. T",neutral,positive,-0.18060836501902,neutral,-1.820294345468625,negative
2018-10-05 23:02:02.611,510.0,516.3,485.0,490.1,1914613.0,New CIO for RBL Bank,"RBL Bank on Friday announced the appointment of Sankarson Banerjee as its Chief Information Officer. Sankarson, an alumnus of IIT-Kharagpur and IIM-Calcutta, has previously worked in companies includi",neutral,neutral,-3.901960784313721,negative,1.580826109127996,positive
2018-10-22 13:02:38.744,465.0,483.5,438.2,467.1,9214225.0,"Yes Bank, RBL Bank fall 4-9% after Morgan Stanley turns underweight on rising rates, NBFC turmoil","Morgan Stanley prefers bigger names like ICICI Bank, HDFC Bank, SBI and Axis Bank as it believes rising interest rates and NBFC crisis are set to improve large banks positioning.",negative,neutral,0.4516129032258114,neutral,2.915969899665561,positive
2018-10-22 18:00:20.064,465.0,483.5,438.2,467.1,9214225.0,"Morgan Stanley prefers large banks, downgrades Yes Bank, RBL","Morgan Stanley downgraded Yes Bank and RBL Bank  to underweight from equal weight, and cut the rating on AU Small Finance Bank to equal weight from overweight",neutral,negative,0.4516129032258114,neutral,2.915969899665561,positive
2018-10-23 10:01:22.912,465.0,483.5,438.2,467.1,9214225.0,Morgan Stanley slashes RBL target in 11 days after raising it; stock tanks 7%,"RBL Bank had rallied nearly 80 per cent since its listing on August 31, 2016.",positive,positive,0.4516129032258114,neutral,2.915969899665561,positive
2018-10-23 13:01:54.212,478.4,495.95,473.05,492.35,3988773.0,"RBL Bank Q2 profit jumps 36%, NII grows 41%; asset quality stable",RBL Bank's asset quality remained stable as gross non-performing assets (NPA) was flat at 1.4 percent and net NPA was lower at 0.74 percent against 0.75 percent on quarter-on-quarter basis.,positive,negative,2.915969899665561,positive,1.4998972673104607,positive
2018-10-23 18:00:09.292,478.4,495.95,473.05,492.35,3988773.0,RBL Bank Q2 profit rises 36% to Rs 205 crore,RBL Bank had earned a net profit of Rs 150.62 crore in the same quarter a year ago,positive,positive,2.915969899665561,positive,1.4998972673104607,positive
2018-11-07 23:00:54.323,542.9,543.0,538.15,538.9,170574.0,RBL Bank plans to adopt a ‘selective’ approach to finance highway projects,Will only take up projects with NHAI guarantee; lender on track to meet Vision 2020 target,neutral,neutral,-0.7367839381101493,neutral,3.200371057513915,positive
2018-11-13 18:00:21.086,555.85,556.85,542.8,546.0,2252190.0,RBL Bank Q2 and H1 FY2019 Conference Call,This is the verbatim transcript of RBL Bank management call with analysts.,neutral,neutral,-1.772060807771885,negative,0.630655333150543,neutral
2018-11-13 23:01:38.128,555.85,556.85,542.8,546.0,2252190.0,"Mastercard, RBL Bank work on digital payments","As part of efforts to step up digital payments, Mastercard and RBL Bank have added over 5 lakh point-of-sale locations in the last two years, since demonetisation of high value currency in November 20",neutral,neutral,-1.772060807771885,negative,0.630655333150543,neutral
2018-11-28 10:02:42.351,569.1,570.95,540.0,543.35,2155287.0,RBL Bank slips nearly 4% after Kotak downgrades stock to sell,"There is a limited room to remain positive on the bank at current price, said kotak Institutional Equities.",positive,neutral,-4.524688104023897,negative,-0.3669724770642202,neutral
