date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2017-12-19 18:01:51.970,2778.27,2806.12,2759.83,2760.89,103051.0,"Market Now: Piramal Enterprises, Aurobindo Pharma hold Nifty Pharma index up","The Nifty Pharma index was trading 0.53 per cent up at 9,279 around 02:35 pm (IST).",neutral,positive,-0.6255691491467751,neutral,-0.138968481375362,neutral
2018-01-17 13:02:13.645,2794.91,2798.11,2660.64,2683.31,144324.0,Piramal Enterprises explores re-entry into Indian formulations business,"The company is looking at introducing respiratory and central nervous system formulations in India, the people said.",neutral,neutral,-3.9929729400946687,negative,0.5777185881792826,neutral
2018-01-30 13:02:37.327,2717.58,2719.44,2641.05,2669.75,228048.0,Morgan Stanley sells 25.33 lakh shares of Piramal Enterprises,"Morgan Stanley Asia (Singapore) Pte sold 25,33,910 shares of Piramal Enterprises.",neutral,neutral,-1.7600217840873105,negative,1.3470968512964812,positive
2018-01-30 18:02:31.427,2717.58,2719.44,2641.05,2669.75,228048.0,Piramal Enterprises Q3 net profit up 21% to Rs490 crore,"Piramal Enterprises’ consolidated revenue from operations rose to Rs2,858.36 crore for the December quarter , against Rs2,341.74 crore in the same period a year ago",positive,positive,-1.7600217840873105,negative,1.3470968512964812,positive
2018-01-31 16:25:00.579,2677.61,2713.68,2637.25,2713.68,242776.0,Piramal Enterprises eyeing acquisition of debt-laden firms across sectors,"Auto ancillary, cement, steel, textiles and pharma firms among those on Piramal Enterprises’s acquisition radar",neutral,neutral,1.3470968512964812,positive,-3.653215584959416,negative
2018-01-31 16:26:40.415,2677.61,2713.68,2637.25,2713.68,242776.0,Deals Buzz: Walmart in talks to pick a minority stake in Flipkart,"In other news, Piramal Enterprises eyeing acquisition of debt-laden firms across sectors",neutral,neutral,1.3470968512964812,positive,-3.653215584959416,negative
2018-02-01 18:03:34.182,2674.63,2702.26,2564.43,2576.92,237835.0,"Budget 2018: Healthcare stocks up 1-4% as govt allocates Rs 1,200 cr for specialised health wellness centres","Shares such as Apollo Hospital, Narayana Healthcare Jubilant Life, Piramal Enterprises, Bliss GVS gained 1-4 percent intraday as a reaction to the development.",positive,positive,-3.653215584959416,negative,-0.3065473970946664,neutral
2018-02-19 18:02:13.729,2585.8,2609.18,2560.37,2573.16,80611.0,"Tata Steel, JSW-Piramal joint venture bid for debt-laden Bhushan Steel",JSW Living Pvt Ltd is a joint venture between JSW and Piramal Enterprises,neutral,positive,-0.4888235749091316,neutral,0.5207363258210744,neutral
2018-03-09 13:01:00.306,2293.94,2364.41,2282.56,2315.41,334570.0,"Piramal Enterprises to allot 74,85,574 equity shares through rights issue",,neutral,neutral,0.9359442705563268,positive,0.822004697169691,neutral
2018-03-27 18:01:17.595,2391.55,2410.98,2360.9,2385.35,164377.0,Bain & Piramal to launch a $1-bn fund to acquire stressed assets in India,"India Resurgent Fund, a Cayman Islands limited partnership and a joint venture between Bain Capital Credit (Bain) and Piramal Enterprises (Piramal) is set to launch a $1-billion fund for investing in distressed assets in the country.The fund's size",neutral,neutral,-0.2592460956283696,neutral,1.167711336059544,positive
2018-05-28 18:00:27.519,2406.14,2415.95,2323.22,2339.81,186989.0,Piramal Enterprises Q4 profit up 21% at Rs375 crore,"For the year ended 31 March, Piramal Enterprises posted a net profit of Rs1,551 crore, an increase of 24%, from Rs1,252 crore in 2016-17",positive,positive,-2.7566974490262384,negative,-2.122575203823444,negative
2018-05-28 23:00:44.694,2406.14,2415.95,2323.22,2339.81,186989.0,Piramal may re-enter Indian drug market,The The Ajay Piramal-led Piramal Enterprises Ltd is also looking to set up an asset management business as part of its overall strategy to focus on fee income,neutral,neutral,-2.7566974490262384,negative,-2.122575203823444,negative
2018-06-04 10:00:58.909,2391.55,2408.05,2340.01,2344.7,219073.0,Bain-Piramal fund invests Rs800 crore in Archean Chemical,India Resurgent Fund of Bain Capital and Piramal Enterprises has bought the existing loans of Archean Chemical from a group of public sector banks,neutral,neutral,-1.958980577449786,negative,-3.149334311325659,negative
2018-07-18 10:00:46.409,2479.31,2529.14,2472.18,2492.97,216210.0,"Piramal plans big splash in consumer products biz, eyes Rs 10 bn revenue","Ajay Piramal, chairman of Piramal Enterprises, indicated a few months ago that the firm was exploring a possible re-entry into the domestic formulations market",neutral,positive,0.550959742831669,neutral,-1.172727163157326,negative
2018-07-27 23:01:37.080,2629.29,2659.99,2570.57,2575.07,142886.0,"Nirma eyes Rs 4,000 crore IPO for cement arm","In July 2016, the firm stunned India Inc by outbidding rivals JSW Cement & Piramal Enterprises to acquire Lafarge's India business.",neutral,positive,-2.062153661254552,negative,1.4419899383392876,positive
2018-07-30 18:02:14.995,2605.28,2633.78,2578.97,2605.33,116205.0,"Piramal Enterprises June quarter loss at Rs 70 crore, hit by one-time charge on imaging biz sale","Excluding the exceptional item - the June quarter net profit grew 27 percent to Rs. 382 crore, on back of strong growth in its financial services and pharmaceutical businesses.",negative,positive,0.0019191795123643,neutral,4.859871782106178,positive
2018-07-30 23:00:22.272,2605.28,2633.78,2578.97,2605.33,116205.0,Piramal Enterprises Q1 net loss at Rs 70 crore,The company had posted a net profit of Rs 302.23 crore for the corresponding period of the previous fiscal.,negative,positive,0.0019191795123643,neutral,4.859871782106178,positive
2018-07-31 13:00:24.402,2611.18,2749.84,2593.66,2738.08,587302.0,Piramal Enterprises may consider sale of analytics unit if growth doesn't pick up,"Will unlock value if topline and profitability of Decision Resources Group (DRG) doesn't go up significantly, says Ajay Piramal",neutral,positive,4.859871782106178,positive,1.135682009037478,positive
2018-08-02 10:01:51.119,2750.77,2946.68,2750.77,2782.01,2349179.0,"Piramal set to demerge pharma, finance arms, list them on stock exchange","After demerger, Piramal Enterprises will become a holding company operating smaller businesses of the group",neutral,neutral,1.135682009037478,positive,-2.277007361753113,negative
2018-08-02 13:00:38.795,2803.68,2830.81,2716.22,2739.84,396522.0,Piramal Enterprises hits 52-week high on report of demerger plans,"The stock rallied 8% to Rs 3,015 on the BSE after media report suggested that the company set to demerge pharma, finance arms, and list them on stock exchange.",positive,positive,-2.277007361753113,negative,-0.6339052260916558,neutral
2018-08-02 13:01:01.320,2803.68,2830.81,2716.22,2739.84,396522.0,"D-street Buzz: Nifty pharma outperforms with Piramal Enterprises up 7%; HPCL top gainer, Bata hits new 52-week high","The breadth of the market favoured advances, with 857 stocks advancing, 828 declining and 382 remaining unchanged. On BSE, 1222 stocks advanced, 1161 declined and 118 remained unchanged.",positive,positive,-2.277007361753113,negative,-0.6339052260916558,neutral
2018-09-03 18:01:04.888,3017.26,3052.2,2890.7,2940.29,513304.0,"Dr Reddy's Labs, Sun Pharma hit fresh 52-week high despite market turning weak; Piramal Enterprises falls 4%","Dr Reddy's Labs jumped 3.5 percent, hitting a new 52-week high of Rs 2632 per share while Sun Pharmaceutical Industries was the other stocks which also hit the fresh 52-week high mark and is trading at 653.95 per scrip.",negative,positive,-2.5509899710333297,negative,-1.8957636111337777,negative
2018-09-04 13:00:17.641,2940.24,2972.4,2866.64,2884.5,435383.0,"Piramal Enterprises a long-term bet, deep value in Reliance Cap: Vivek Mavani","
""Each of the five business lines of Reliance Capital has been growing in double digits.""",neutral,positive,-1.8957636111337777,negative,1.360899747968791,positive
2018-10-09 13:02:52.670,2143.17,2389.5,2143.17,2369.05,1117398.0,Ex-SBI boss may join Piramal’s financial services business,"A Piramal Enterprises board meeting later this month is expected to discuss bringing on board Bhattacharya, who retired in October last year after a four-year stint helming SBI.",neutral,neutral,10.539527895593912,positive,-2.5661687776862574,negative
2018-10-16 18:00:18.008,2296.86,2314.39,2032.33,2060.64,1380587.0,Piramal Enterprises said to mull $1 billion contract pharma sale,"Ajay Piramal’s Piramal Enterprises is working with advisers to gauge interest in the contract pharmaceutical operations, known as Piramal Pharma Solutions",neutral,positive,-10.284475327185822,negative,-9.56944131285108,negative
2018-10-21 23:00:25.780,1913.24,1929.4,1827.44,1831.24,1291780.0,Piramal Enterprises denies loan defaults by real estate developers,"Piramal Enterprises Ltd has denied any loan default by real estate developers, including Lodha, Omkar, Vatika, Embassy, Radius, Nahar, Aristo and Supertech.&quot;Piramal Enterprises would categoricall",neutral,neutral,-4.285923355146244,negative,3.208629388788146,positive
2018-10-22 10:00:31.557,1913.24,1929.4,1827.44,1831.24,1291780.0,"Piramal Enterprises denies loan defaults by Lodha, Omkar, Vatika and others",The speculation was perhaps linked to the National Housing Board (NHB) starting its annual inspection of PCHFL,neutral,neutral,-4.285923355146244,negative,3.208629388788146,positive
2018-10-22 13:00:33.730,1825.39,1913.14,1816.99,1883.96,847206.0,Piramal Enterprises rallies as company denies loan default buzz,"The scrip gained as much as 4 per cent to Rs 1977.65 on BSE. 
",positive,positive,3.208629388788146,positive,-1.0065969361246576,negative
2018-10-23 18:02:21.692,1905.43,1922.03,1854.67,1886.25,1204407.0,BSE500 index hits 52-week low,"Total 65 stocks including Tata Motors, UltraTech Cement, Shree Cement, Piramal Enterprises, Grasim, Container Corporation and Bharat Forge were hitting their respective 52-week lows today.",negative,negative,-1.0065969361246576,negative,-0.3988774759556528,neutral
2018-10-25 23:01:30.084,1842.96,1890.5,1752.08,1859.7,1069665.0,Piramal Enterprises net profit up by 24% in Q2,Ajay Piramal promoted Piramal Enterprises Limited has announced its net profit was up by 25 per cent in the quarter ended September 30 at Rs 480 crore as against Rs 384 crore in the corresponding peri,positive,positive,0.9083213960151066,positive,5.156361772776284,positive
