stock,buy_date,sell_date,buy_price,sell_price,quantity,profit,profit_percent
ICICIBANK,2019-02-01,2019-02-06,353.45,359.25,304.0,1763.199999999997,0.016409676050360762
SBIN,2019-02-06,2019-02-07,289.45,287.2,350.0,-787.5,-0.00777336327517706
PERSISTENT,2019-02-07,2019-02-08,645.35,635.1,156.0,-1599.0,-0.01588285426512745
LAURUSLABS,2019-01-28,2019-02-11,72.6,67.72,2754.0,-13439.51999999999,-0.06721763085399443
BEL,2019-01-29,2019-02-11,27.38,25.63,7051.0,-12339.25,-0.06391526661796933
TATAPOWER,2019-02-01,2019-02-11,71.5,66.1,1915.0,-10341.000000000015,-0.07552447552447561
NESTLEIND,2019-02-11,2019-02-12,1083.5,1078.0,184.0,-1012.0,-0.005076142131979695
ADANIENT,2019-02-06,2019-02-12,121.95,115.35,1640.0,-10824.0,-0.054120541205412126
PERSISTENT,2019-02-11,2019-02-12,636.95,639.0,205.0,420.24999999998545,0.0032184629876755703
DEEPAKNTR,2019-02-11,2019-02-13,226.0,214.0,388.0,-4656.0,-0.05309734513274336
NESTLEIND,2019-02-13,2019-02-14,1057.5,1062.0,129.0,580.5,0.00425531914893617
ICICIBANK,2019-02-13,2019-02-14,339.45,343.95,261.0,1174.5,0.013256738842244807
PVRINOX,2019-02-14,2019-02-15,1488.0,1495.0,63.0,441.0,0.004704301075268817
GUJGASLTD,2019-02-11,2019-02-18,124.2,117.5,1381.0,-9252.700000000012,-0.053945249597423535
JINDALSTEL,2019-02-12,2019-02-22,141.25,158.55,1360.0,23528.00000000003,0.12247787610619477
DEEPAKNTR,2019-02-14,2019-02-25,220.0,229.0,601.0,5409.0,0.04090909090909091
PVRINOX,2019-02-25,2019-02-26,1499.85,1509.4,102.0,974.1000000000349,0.006367303397006489
JINDALSTEL,2019-02-26,2019-03-05,158.05,168.35,977.0,10063.099999999977,0.06516925023726658
ADANIENT,2019-03-05,2019-03-06,140.0,138.7,1168.0,-1518.4000000000233,-0.009285714285714368
BEL,2019-02-15,2019-03-08,25.08,29.07,3770.0,15042.300000000003,0.15909090909090917
JINDALSTEL,2019-03-08,2019-03-11,162.75,171.3,706.0,6036.300000000003,0.052534562211981634
ADANIENT,2019-03-11,2019-03-12,139.15,147.7,865.0,7395.749999999985,0.06144448436938543
DIXON,2019-03-06,2019-03-12,474.0,507.6,342.0,11491.200000000012,0.07088607594936713
TATAPOWER,2019-02-12,2019-03-13,66.5,74.15,2849.0,21794.850000000006,0.1150375939849625
NESTLEIND,2019-03-13,2019-03-14,1069.8,1073.4,157.0,565.2000000000116,0.0033651149747617654
GUJGASLTD,2019-02-22,2019-03-14,117.9,156.0,1696.0,64617.59999999998,0.3231552162849872
SBIN,2019-03-13,2019-03-14,293.85,292.1,680.0,-1190.0,-0.005955419431682831
TATAPOWER,2019-03-14,2019-03-15,73.0,73.65,2739.0,1780.3500000000058,0.008904109589041174
LAURUSLABS,2019-03-15,2019-03-18,77.38,78.7,2584.0,3410.8800000000338,0.017058671491341527
JINDALSTEL,2019-03-14,2019-03-18,164.7,169.6,1091.0,5345.900000000023,0.02975106253794782
SBIN,2019-03-15,2019-03-18,297.8,299.3,671.0,1006.5,0.005036937541974479
PERSISTENT,2019-03-18,2019-03-19,657.9,648.0,303.0,-2999.6999999999825,-0.01504787961696303
LAURUSLABS,2019-03-19,2019-03-20,78.31,77.57,2553.0,-1889.2200000000012,-0.009449623292044554
ADANIENT,2019-03-20,2019-03-22,138.9,137.3,1439.0,-2302.399999999994,-0.01151907847372206
ASHOKLEY,2019-03-12,2019-03-25,92.9,87.65,1367.0,-7176.75,-0.056512378902045204
SBIN,2019-03-22,2019-03-25,297.75,293.95,671.0,-2549.8000000000175,-0.012762384550797687
PERSISTENT,2019-03-25,2019-03-26,634.0,636.0,306.0,612.0,0.0031545741324921135
DIXON,2019-03-25,2019-03-27,475.0,463.0,355.0,-4260.0,-0.02526315789473684
BEL,2019-03-27,2019-03-28,30.62,30.9,6368.0,1783.039999999979,0.009144350097975101
JINDALSTEL,2019-03-20,2019-03-29,164.6,179.85,1215.0,18528.75,0.09264884568651276
TATAPOWER,2019-03-18,2019-03-29,73.0,73.65,2739.0,1780.3500000000058,0.008904109589041174
GUJGASLTD,2019-03-29,2019-04-01,149.0,145.35,1342.0,-4898.3000000000175,-0.02449664429530205
SBIN,2019-03-27,2019-04-01,308.0,321.4,543.0,7276.1999999999825,0.04350649350649343
PERSISTENT,2019-03-29,2019-04-01,630.0,629.85,317.0,-47.54999999998836,-0.000238095238095202
ADANIENT,2019-04-01,2019-04-02,150.3,150.75,1330.0,598.4999999999709,0.0029940119760478285
LAURUSLABS,2019-04-02,2019-04-03,78.0,77.04,2564.0,-2461.439999999973,-0.012307692307692228
NESTLEIND,2019-04-02,2019-04-03,1077.8,1101.0,176.0,4083.2000000000116,0.02152532937465211
BEL,2019-04-03,2019-04-04,32.42,32.57,5934.0,890.1000000000058,0.004626773596545298
GUJGASLTD,2019-04-04,2019-04-08,149.1,156.8,1295.0,9971.50000000003,0.051643192488263025
PERSISTENT,2019-04-08,2019-04-09,629.0,624.8,317.0,-1331.4000000000233,-0.006677265500794985
VEDL,2019-04-03,2019-04-11,185.6,181.3,1077.0,-4631.099999999977,-0.02316810344827577
DIXON,2019-03-28,2019-04-12,472.0,470.2,411.0,-739.8000000000175,-0.0038135593220339223
TATAPOWER,2019-04-02,2019-04-18,74.3,70.5,2691.0,-10225.799999999988,-0.051144010767160124
PERSISTENT,2019-04-12,2019-04-18,610.05,629.4,317.0,6133.950000000012,0.03171871158101799
JINDALSTEL,2019-04-11,2019-04-22,176.9,177.0,1112.0,111.19999999998254,0.0005652911249293065
TVSMOTOR,2019-02-18,2019-04-22,469.3,511.8,331.0,14067.5,0.0905604091199659
SBIN,2019-04-18,2019-04-22,310.0,309.9,613.0,-61.30000000001746,-0.00032258064516136367
LAURUSLABS,2019-04-22,2019-04-23,77.31,77.64,2572.0,848.7599999999802,0.0042685292976328846
GUJGASLTD,2019-04-22,2019-04-23,159.0,158.0,1239.0,-1239.0,-0.006289308176100629
PERSISTENT,2019-04-22,2019-04-24,635.0,641.6,296.0,1953.6000000000058,0.010393700787401611
LAURUSLABS,2019-04-25,2019-04-26,77.65,77.61,2452.0,-98.0800000000163,-0.0005151320025757405
ADANIENT,2019-04-23,2019-04-26,132.7,131.0,1507.0,-2561.899999999994,-0.012810851544837895
ASHOKLEY,2019-04-22,2019-04-26,92.4,88.15,1863.0,-7917.75,-0.04599567099567099
SBIN,2019-04-26,2019-04-30,311.9,311.35,641.0,-352.54999999998836,-0.0017633857005449009
PERSISTENT,2019-04-26,2019-04-30,641.75,635.0,243.0,-1640.25,-0.010518114530580444
TVSMOTOR,2019-04-26,2019-05-02,505.25,479.8,395.0,-10052.75,-0.05037110341415139
NESTLEIND,2019-05-02,2019-05-03,1059.0,1045.4,188.0,-2556.7999999999884,-0.012842304060434287
DIXON,2019-05-02,2019-05-03,474.0,470.0,392.0,-1568.0,-0.008438818565400843
GUJGASLTD,2019-05-03,2019-05-06,157.5,159.5,1243.0,2486.0,0.012698412698412698
SBIN,2019-05-03,2019-05-06,309.7,308.6,598.0,-657.7999999999884,-0.0035518243461413173
TATAPOWER,2019-04-23,2019-05-07,68.2,64.45,2859.0,-10721.25,-0.05498533724340176
VEDL,2019-05-02,2019-05-09,168.3,157.3,922.0,-10142.0,-0.065359477124183
JINDALSTEL,2019-05-09,2019-05-13,162.75,152.7,915.0,-9195.75,-0.06175115207373279
ADANIENT,2019-05-06,2019-05-13,125.15,117.3,1575.0,-12363.75,-0.06272473032361173
GUJGASLTD,2019-05-13,2019-05-14,160.9,161.8,874.0,786.6000000000058,0.005593536357986362
ADANIENT,2019-05-14,2019-05-15,123.25,116.4,1179.0,-8076.149999999994,-0.05557809330628798
SBIN,2019-05-15,2019-05-16,311.6,316.3,443.0,2082.0999999999767,0.015083440308087254
IEX,2019-04-09,2019-05-17,52.65,49.0,3798.0,-13862.699999999983,-0.06932573599240263
ASHOKLEY,2019-05-07,2019-05-20,86.05,87.7,2143.0,3535.9500000000116,0.019174898314933245
NESTLEIND,2019-05-20,2019-05-21,1077.0,1062.98,168.0,-2355.359999999986,-0.013017641597028767
DIXON,2019-05-20,2019-05-21,466.01,459.0,403.0,-2825.029999999999,-0.015042595652453791
BEL,2019-05-21,2019-05-22,32.37,33.83,5545.0,8095.6999999999825,0.045103490886623444
NESTLEIND,2019-05-22,2019-05-23,1072.5,1079.1,171.0,1128.5999999999767,0.006153846153846069
GUJGASLTD,2019-05-22,2019-05-23,162.55,162.6,1157.0,57.84999999997672,0.0003075976622576619
DIXON,2019-05-23,2019-05-24,463.4,485.0,376.0,8121.600000000006,0.046611998273629746
PERSISTENT,2019-05-06,2019-05-28,630.0,574.0,295.0,-16520.0,-0.08888888888888889
BEL,2019-05-29,2019-05-30,37.17,37.65,4589.0,2202.720000000001,0.012913640032284015
LAURUSLABS,2019-05-17,2019-06-10,74.24,70.0,1885.0,-7992.399999999994,-0.057112068965517175
ADANIENT,2019-06-10,2019-06-11,150.1,153.9,906.0,3442.7999999999884,0.025316455696202608
DIXON,2019-06-11,2019-06-12,458.6,452.6,303.0,-1818.0,-0.013083296990841691
JINDALSTEL,2019-05-30,2019-06-13,164.15,168.85,1051.0,4939.700000000012,0.0286323484617727
PERSISTENT,2019-06-12,2019-06-14,632.8,630.3,217.0,-542.5,-0.003950695322376739
TVSMOTOR,2019-05-13,2019-06-19,465.0,441.5,388.0,-9118.0,-0.05053763440860215
IEX,2019-05-24,2019-06-19,49.68,47.17,3657.0,-9179.070000000007,-0.050523349436392875
VEDL,2019-06-14,2019-06-20,168.75,171.9,1028.0,3238.2000000000116,0.0186666666666667
DIXON,2019-06-19,2019-06-21,432.4,440.0,389.0,2956.4000000000233,0.017576318223866842
BEL,2019-06-17,2019-06-25,36.35,37.88,3868.0,5918.039999999979,0.04209078404401653
ADANIENT,2019-06-20,2019-06-25,148.5,149.5,1187.0,1187.0,0.006734006734006734
ASHOKLEY,2019-06-25,2019-06-27,86.0,88.1,2031.0,4265.099999999977,0.024418604651162724
TATAPOWER,2019-05-23,2019-07-01,64.5,71.0,3100.0,20150.0,0.10077519379844961
ASHOKLEY,2019-07-01,2019-07-02,87.0,88.05,2298.0,2412.899999999994,0.012068965517241346
DIXON,2019-06-27,2019-07-02,456.0,462.0,391.0,2346.0,0.013157894736842105
BEL,2019-07-03,2019-07-04,37.63,37.85,5314.0,1169.0799999999872,0.005846399149614639
JINDALSTEL,2019-06-25,2019-07-05,143.55,133.45,1038.0,-10483.800000000047,-0.07035876001393258
GUJGASLTD,2019-07-04,2019-07-05,163.0,164.0,1226.0,1226.0,0.006134969325153374
PVRINOX,2019-07-03,2019-07-08,1691.75,1620.5,118.0,-8407.5,-0.04211615191369883
ADANIENT,2019-07-05,2019-07-08,146.9,138.8,1361.0,-11024.099999999977,-0.05513955071477191
TATAPOWER,2019-07-05,2019-07-10,70.35,66.3,2105.0,-8525.25,-0.05756929637526649
DIXON,2019-07-10,2019-07-12,453.0,444.0,318.0,-2862.0,-0.019867549668874173
BEL,2019-07-08,2019-07-15,33.75,34.33,5538.0,3212.039999999979,0.017185185185185133
ASHOKLEY,2019-07-08,2019-07-19,85.5,79.5,2207.0,-13242.0,-0.07017543859649122
VEDL,2019-07-15,2019-07-25,166.95,172.4,850.0,4632.5,0.032644504342617654
BEL,2019-07-25,2019-07-26,33.03,32.75,4539.0,-1270.9200000000128,-0.008477141992128403
PERSISTENT,2019-07-19,2019-07-29,577.25,533.0,305.0,-13496.25,-0.07665656128194023
JINDALSTEL,2019-07-15,2019-07-30,141.3,129.9,1311.0,-14945.400000000023,-0.08067940552016989
PVRINOX,2019-07-30,2019-07-31,1570.0,1514.0,102.0,-5712.0,-0.035668789808917196
GUJGASLTD,2019-07-26,2019-08-01,159.25,170.5,934.0,10507.5,0.0706436420722135
DIXON,2019-08-01,2019-08-05,399.78,374.0,397.0,-10234.660000000003,-0.0644854670068537
SBIN,2019-08-05,2019-08-06,299.9,301.3,499.0,698.6000000000349,0.004668222740913752
ADANIENT,2019-07-30,2019-08-08,125.55,132.0,1357.0,8752.649999999994,0.051373954599761074
IEX,2019-06-21,2019-08-09,47.37,49.38,3624.0,7284.239999999991,0.042431918936035574
TATAPOWER,2019-07-31,2019-08-13,60.5,55.95,2578.0,-11729.899999999994,-0.07520661157024788
DEEPAKNTR,2019-08-13,2019-08-14,264.9,267.45,675.0,1721.250000000029,0.009626274065685208
DIXON,2019-08-08,2019-08-14,380.4,467.1,464.0,40228.80000000005,0.22791798107255534
SBIN,2019-08-14,2019-08-16,289.0,290.3,692.0,899.6000000000058,0.004498269896193811
ADANIENT,2019-08-19,2019-08-21,134.9,131.0,1482.0,-5779.8000000000175,-0.028910303928836215
IEX,2019-08-13,2019-08-21,47.82,44.27,3088.0,-10962.399999999994,-0.07423672103722286
VEDL,2019-08-14,2019-08-22,145.6,129.3,1217.0,-19837.099999999977,-0.11195054945054934
SBIN,2019-08-21,2019-08-22,276.6,268.0,723.0,-6217.8000000000175,-0.031091829356471517
ADANIENT,2019-08-22,2019-08-23,126.25,130.9,1242.0,5775.3000000000175,0.03683168316831688
DEEPAKNTR,2019-08-22,2019-08-26,261.6,278.9,579.0,10016.699999999953,0.06613149847094783
DIXON,2019-08-23,2019-08-26,460.0,478.0,359.0,6462.0,0.0391304347826087
PVRINOX,2019-08-27,2019-08-28,1561.0,1582.0,109.0,2289.0,0.013452914798206279
ADANIENT,2019-08-28,2019-08-29,134.65,132.0,1282.0,-3397.3000000000175,-0.01968065354623101
SBIN,2019-08-29,2019-08-30,275.4,273.5,616.0,-1170.3999999999942,-0.00689905591866368
LAURUSLABS,2019-06-20,2019-09-11,66.05,69.37,2605.0,8648.600000000006,0.0502649507948525
PVRINOX,2019-09-11,2019-09-12,1580.0,1583.0,113.0,339.0,0.0018987341772151898
ICICIBANK,2019-09-03,2019-09-13,391.85,413.7,430.0,9395.5,0.055761133086640206
VEDL,2019-08-26,2019-09-13,134.25,149.5,1207.0,18406.75,0.11359404096834265
IEX,2019-08-22,2019-09-13,44.87,39.57,4236.0,-22450.79999999999,-0.11811901047470465
PVRINOX,2019-09-13,2019-09-16,1590.15,1592.2,125.0,256.25,0.0012891865547275127
PERSISTENT,2019-08-06,2019-09-16,530.0,581.1,283.0,14461.300000000017,0.09641509433962268
SBIN,2019-09-13,2019-09-17,291.55,274.15,554.0,-9639.600000000035,-0.059681015263248274
PERSISTENT,2019-09-17,2019-09-18,575.0,590.4,266.0,4096.399999999994,0.026782608695652136
ICICIBANK,2019-09-16,2019-09-19,411.5,386.35,406.0,-10210.899999999994,-0.06111786148238148
BEL,2019-09-16,2019-09-19,36.43,34.77,5377.0,-8925.819999999978,-0.0455668405160581
DEEPAKNTR,2019-09-17,2019-09-20,269.0,287.0,623.0,11214.0,0.06691449814126393
PVRINOX,2019-09-19,2019-09-20,1571.5,1717.0,75.0,10912.5,0.09258670060451797
GUJGASLTD,2019-09-19,2019-09-23,169.0,181.5,1068.0,13350.0,0.07396449704142012
ADANIENT,2019-09-20,2019-09-23,148.1,149.75,1350.0,2227.5,0.01114112086428093
SBIN,2019-09-20,2019-09-23,301.9,313.9,380.0,4560.0,0.03974826101358066
PERSISTENT,2019-09-23,2019-09-25,610.1,570.0,327.0,-13112.700000000012,-0.06572693001147356
IEX,2019-09-23,2019-09-25,44.88,41.87,4456.0,-13412.559999999998,-0.06706773618538335
LAURUSLABS,2019-09-26,2019-09-27,73.4,73.04,2724.0,-980.6399999999849,-0.004904632152588548
TATAPOWER,2019-09-12,2019-10-01,64.05,59.4,2808.0,-13057.200000000012,-0.07259953161592504
BEL,2019-09-24,2019-10-03,37.4,35.1,3100.0,-7130.0,-0.06149732620320848
ADANIENT,2019-09-27,2019-10-04,148.9,137.9,1343.0,-14773.0,-0.07387508394895903
PERSISTENT,2019-09-27,2019-10-07,570.55,584.0,291.0,3913.9500000000116,0.023573744632372353
GUJGASLTD,2019-10-03,2019-10-10,169.0,169.05,679.0,33.95000000001164,0.00029585798816574775
VEDL,2019-09-19,2019-10-11,146.5,146.9,1365.0,546.0,0.002730375426621199
ADANIENT,2019-10-10,2019-10-11,136.75,136.25,880.0,-440.0,-0.003656307129798903
PERSISTENT,2019-10-11,2019-10-14,575.35,585.0,209.0,2016.8499999999913,0.016772399409055318
LAURUSLABS,2019-10-07,2019-10-16,66.9,62.6,2664.0,-11455.200000000012,-0.06427503736920782
BEL,2019-10-09,2019-10-16,35.05,37.38,4873.0,11354.090000000026,0.06647646219686179
VEDL,2019-10-15,2019-10-17,153.75,148.45,795.0,-4213.500000000015,-0.03447154471544723
SBIN,2019-10-01,2019-10-17,256.3,265.3,651.0,5859.0,0.035115099492781895
BEL,2019-10-17,2019-10-18,37.65,38.87,3211.0,3917.4199999999983,0.03240371845949532
PERSISTENT,2019-10-16,2019-10-18,600.8,626.0,332.0,8366.400000000023,0.04194407456724376
IEX,2019-10-16,2019-10-18,42.08,49.73,3489.0,26690.850000000006,0.18179657794676804
LAURUSLABS,2019-10-18,2019-10-22,63.4,69.2,2642.0,15323.600000000006,0.09148264984227136
ADANIENT,2019-10-22,2019-10-23,178.4,175.8,1121.0,-2914.5999999999767,-0.014573991031390102
SBIN,2019-10-22,2019-10-23,270.35,275.25,739.0,3621.0999999999767,0.018124653227297862
TATAPOWER,2019-10-11,2019-10-25,61.0,57.45,3278.0,-11636.899999999994,-0.058196721311475366
IEX,2019-10-22,2019-10-27,48.48,46.1,3318.0,-7896.839999999967,-0.049092409240924
VEDL,2019-10-24,2019-10-29,146.1,149.0,1345.0,3900.5,0.019849418206707773
LAURUSLABS,2019-10-27,2019-10-30,70.6,73.22,2680.0,7021.600000000035,0.03711048158640234
SBIN,2019-10-30,2019-10-31,290.0,313.1,663.0,15315.300000000017,0.07965517241379318
PERSISTENT,2019-10-23,2019-10-31,602.2,621.0,332.0,6241.599999999977,0.031218864164729247
LAURUSLABS,2019-11-01,2019-11-04,75.6,74.3,2645.0,-3438.499999999971,-0.01719576719576716
ASHOKLEY,2019-10-29,2019-11-04,79.25,75.15,1981.0,-8122.099999999977,-0.05173501577287059
VEDL,2019-11-04,2019-11-06,157.2,157.45,1272.0,318.0,0.0015903307888040714
ADANIENT,2019-10-29,2019-11-06,192.95,207.2,1036.0,14763.0,0.0738533298782068
PVRINOX,2019-11-06,2019-11-07,1753.95,1756.2,112.0,252.0,0.001282818780466946
LAURUSLABS,2019-11-08,2019-11-11,73.28,73.94,2729.0,1801.1399999999849,0.009006550218340565
TVSMOTOR,2019-10-18,2019-11-11,456.25,445.05,283.0,-3169.5999999999913,-0.024547945205479427
DIXON,2019-11-06,2019-11-11,558.0,599.2,358.0,14749.600000000006,0.07383512544802875
VEDL,2019-11-11,2019-11-13,152.5,147.65,1311.0,-6358.350000000006,-0.031803278688524554
ASHOKLEY,2019-11-11,2019-11-13,79.25,80.45,1836.0,2203.2000000000116,0.015141955835962182
PERSISTENT,2019-11-04,2019-11-13,601.0,623.0,270.0,5940.0,0.036605657237936774
PVRINOX,2019-11-13,2019-11-14,1730.95,1748.5,115.0,2018.25,0.010138941043935385
TVSMOTOR,2019-11-14,2019-11-19,445.5,447.5,287.0,574.0,0.004489337822671156
ASHOKLEY,2019-11-19,2019-11-20,82.0,83.1,1568.0,1724.7999999999884,0.013414634146341394
JINDALSTEL,2019-11-14,2019-11-25,139.8,153.8,1430.0,20020.0,0.10014306151645207
BEL,2019-11-13,2019-11-26,36.4,34.48,5494.0,-10548.48000000001,-0.052747252747252796
DIXON,2019-11-20,2019-11-26,626.0,643.0,207.0,3519.0,0.027156549520766772
IEX,2019-10-31,2019-11-26,48.32,45.52,4139.0,-11589.200000000012,-0.05794701986754961
LAURUSLABS,2019-11-27,2019-11-28,70.41,69.67,2611.0,-1932.1399999999849,-0.010509870756994673
VEDL,2019-11-14,2019-11-28,144.5,147.4,1384.0,4013.600000000006,0.020069204152249175
BEL,2019-11-28,2019-11-29,34.83,34.28,5742.0,-3158.0999999999767,-0.015790984783232764
SBIN,2019-11-26,2019-11-29,335.4,341.9,423.0,2749.5,0.01937984496124031
JINDALSTEL,2019-11-28,2019-12-03,164.4,148.35,1129.0,-18120.45000000001,-0.09762773722627743
TATAPOWER,2019-11-29,2019-12-06,57.4,53.45,3412.0,-13477.399999999965,-0.0688153310104529
TVSMOTOR,2019-11-25,2019-12-06,457.15,444.0,437.0,-5746.549999999988,-0.028765175544132073
PVRINOX,2019-12-09,2019-12-10,1736.2,1750.0,101.0,1393.7999999999884,0.007948393042276208
BEL,2019-12-10,2019-12-11,33.22,32.73,5318.0,-2605.820000000007,-0.014750150511739977
VEDL,2019-12-09,2019-12-13,142.7,149.45,1401.0,9456.75,0.04730203223545901
ASHOKLEY,2019-12-03,2019-12-13,77.65,81.4,2134.0,8002.5,0.04829362524146812
JINDALSTEL,2019-12-11,2019-12-16,144.4,136.9,1207.0,-9052.5,-0.05193905817174515
PVRINOX,2019-12-13,2019-12-17,1752.2,1798.0,114.0,5221.1999999999825,0.02613856865654603
TVSMOTOR,2019-12-16,2019-12-18,448.2,445.55,373.0,-988.4500000000116,-0.005912539045069115
SBIN,2019-12-13,2019-12-18,333.0,327.2,547.0,-3172.600000000006,-0.017417417417417452
BEL,2019-12-17,2019-12-19,33.38,33.33,5991.0,-299.55000000001746,-0.001497902935889882
ASHOKLEY,2019-12-18,2019-12-19,80.0,81.0,2135.0,2135.0,0.0125
LAURUSLABS,2019-12-20,2019-12-23,75.95,72.96,2633.0,-7872.670000000013,-0.039368005266622895
VEDL,2019-12-20,2019-12-23,145.3,147.75,1059.0,2594.5499999999884,0.016861665519614513
JINDALSTEL,2019-12-23,2019-12-30,157.95,167.7,1266.0,12343.5,0.0617283950617284
ASHOKLEY,2019-12-23,2019-12-30,80.4,82.0,1856.0,2969.5999999999767,0.019900497512437738
SBIN,2019-12-30,2020-01-02,334.45,338.8,487.0,2118.4500000000116,0.013006428464643513
IEX,2019-11-29,2020-01-02,46.58,51.1,3215.0,14531.800000000017,0.09703735508802068
LAURUSLABS,2020-01-03,2020-01-06,76.0,75.99,2631.0,-26.310000000026776,-0.00013157894736848838
TVSMOTOR,2019-12-19,2020-01-06,456.7,445.85,437.0,-4741.4499999999825,-0.02375738997153485
VEDL,2020-01-03,2020-01-07,157.5,156.2,843.0,-1095.9000000000233,-0.008253968253968326
IRCTC,2019-11-26,2020-01-07,176.0,181.34,1136.0,6066.239999999991,0.03034090909090911
ASHOKLEY,2020-01-06,2020-01-07,80.35,82.05,2423.0,4119.100000000006,0.021157436216552618
BEL,2020-01-06,2020-01-08,32.32,31.8,5978.0,-3108.5599999999977,-0.016089108910891076
LAURUSLABS,2020-01-08,2020-01-09,77.2,78.8,2505.0,4008.0,0.020725388601036194
ADANIENT,2020-01-07,2020-01-09,202.95,208.0,706.0,3565.3000000000175,0.024882976102488356
TATAPOWER,2019-12-30,2020-01-10,56.4,58.95,3546.0,9042.300000000017,0.04521276595744689
BEL,2020-01-10,2020-01-13,32.38,32.7,4692.0,1501.4400000000023,0.009882643607164924
ASHOKLEY,2020-01-10,2020-01-13,81.2,81.75,2463.0,1354.6499999999942,0.00677339901477829
JINDALSTEL,2020-01-07,2020-01-14,166.9,173.3,1198.0,7667.200000000012,0.03834631515877775
TATAPOWER,2020-01-13,2020-01-14,59.4,60.2,2717.0,2173.600000000006,0.01346801346801354
SBIN,2020-01-13,2020-01-14,330.6,328.0,597.0,-1552.2000000000116,-0.007864488808227533
VEDL,2020-01-09,2020-01-15,158.05,164.4,1244.0,7899.399999999994,0.04017715912685855
TVSMOTOR,2020-01-08,2020-01-15,446.95,489.95,426.0,18318.0,0.09620762948875713
ASHOKLEY,2020-01-14,2020-01-15,81.5,82.75,2453.0,3066.25,0.015337423312883436
TATAPOWER,2020-01-15,2020-01-16,61.1,61.0,3273.0,-327.30000000001746,-0.0016366612111293195
VEDL,2020-01-20,2020-01-21,157.0,154.05,1273.0,-3755.3499999999767,-0.01878980891719738
TATAPOWER,2020-01-20,2020-01-22,60.0,59.35,3333.0,-2166.4499999999825,-0.01083333333333331
ASHOKLEY,2020-01-21,2020-01-22,86.2,85.75,2266.0,-1019.7000000000116,-0.005220417633410706
BEL,2020-01-15,2020-01-23,34.75,33.85,5755.0,-5179.5,-0.025899280575539526
LAURUSLABS,2020-01-23,2020-01-24,83.57,82.22,2304.0,-3110.399999999965,-0.016154122292688696
TATAPOWER,2020-01-23,2020-01-24,60.0,61.25,3243.0,4053.75,0.020833333333333332
PERSISTENT,2020-01-22,2020-01-24,729.5,729.7,274.0,54.80000000001746,0.00027416038382459967
VEDL,2020-01-24,2020-01-27,155.8,148.35,1219.0,-9081.550000000017,-0.04781771501925556
ASHOKLEY,2020-01-24,2020-01-27,86.45,85.25,2288.0,-2745.600000000006,-0.013880855986119177
JINDALSTEL,2020-01-16,2020-01-28,178.25,174.8,1122.0,-3870.899999999994,-0.019354838709677354
PERSISTENT,2020-01-27,2020-01-28,726.0,725.0,266.0,-266.0,-0.0013774104683195593
TATAPOWER,2020-01-28,2020-01-29,60.75,60.6,3235.0,-485.25,-0.0024691358024691123
ASHOKLEY,2020-01-29,2020-01-30,84.6,83.2,2314.0,-3239.5999999999767,-0.016548463356973894
BEL,2020-01-27,2020-01-31,33.82,30.0,5403.0,-20639.459999999992,-0.11295091661738617
SBIN,2020-01-30,2020-01-31,310.0,318.1,622.0,5038.200000000012,0.02612903225806459
VEDL,2020-01-29,2020-02-01,142.15,134.4,1359.0,-10532.25,-0.054519873373197324
JINDALSTEL,2020-01-31,2020-02-01,177.0,167.2,933.0,-9143.400000000023,-0.05536723163841814
SBIN,2020-02-01,2020-02-03,302.85,298.5,460.0,-2001.0,-0.014363546310054556
IEX,2020-02-03,2020-02-04,51.47,56.28,2675.0,12866.75,0.09345249659996119
BEL,2020-02-01,2020-02-05,28.5,29.07,7017.0,3999.6900000000023,0.02000000000000001
ASHOKLEY,2020-02-01,2020-02-05,77.1,80.55,2594.0,8949.299999999988,0.0447470817120623
ASHOKLEY,2020-02-06,2020-02-07,81.2,83.55,1982.0,4657.700000000012,0.02894088669950732
SBIN,2020-02-05,2020-02-10,311.0,318.25,643.0,4661.75,0.023311897106109324
TVSMOTOR,2020-01-20,2020-02-13,469.85,444.45,392.0,-9956.800000000017,-0.0540598063211664
TATAPOWER,2020-02-05,2020-02-14,57.1,53.7,3502.0,-11906.799999999988,-0.059544658493870375
ASHOKLEY,2020-02-13,2020-02-14,81.5,80.4,2178.0,-2395.7999999999884,-0.013496932515337354
BEL,2020-02-11,2020-02-17,28.52,26.9,7012.0,-11359.440000000002,-0.05680224403927072
TVSMOTOR,2020-02-14,2020-02-18,438.0,440.0,427.0,854.0,0.0045662100456621
ASHOKLEY,2020-02-17,2020-02-18,81.6,80.55,2036.0,-2137.7999999999884,-0.012867647058823496
LAURUSLABS,2020-01-27,2020-02-19,85.2,88.8,2344.0,8438.399999999965,0.04225352112676049
JINDALSTEL,2020-02-17,2020-02-19,189.85,188.05,1053.0,-1895.399999999965,-0.009481169344219031
TVSMOTOR,2020-02-19,2020-02-20,440.75,445.65,453.0,2219.6999999999825,0.01111741349971634
ASHOKLEY,2020-02-19,2020-02-20,81.55,84.4,1952.0,5563.200000000012,0.034947884733292564
VEDL,2020-02-10,2020-02-24,140.6,133.15,1174.0,-8746.299999999988,-0.05298719772403975
ASHOKLEY,2020-02-24,2020-02-25,84.5,81.4,1500.0,-4649.999999999985,-0.036686390532544313
LAURUSLABS,2020-02-24,2020-02-26,88.0,83.92,2272.0,-9269.76000000001,-0.04636363636363634
